chr	start	end	eigen	domain
chr1	0	99999	-0.461535392240367	open
chr1	500000	599999	-0.124837850719077	open
chr1	600000	699999	0.071369823255633	closed
chr1	700000	799999	0.367198212058163	closed
chr1	800000	899999	0.485354514938085	closed
chr1	1000000	1099999	0.369616891921659	closed
chr1	1100000	1199999	0.0283962532101525	closed
chr1	1200000	1299999	-0.284847199031698	open
chr1	1300000	1399999	-0.476379037457807	open
chr1	1400000	1499999	-0.524315419570345	open
chr1	1500000	1599999	-0.474618145595884	open
chr1	1600000	1699999	-0.447972228857606	open
chr1	1700000	1799999	-0.49653926078463	open
chr1	1800000	1899999	-0.497351417659887	open
chr1	1900000	1999999	-0.470530177530601	open
chr1	2000000	2099999	-0.476733756504263	open
chr1	2100000	2199999	-0.423306072682262	open
chr1	2200000	2299999	-0.465177208871428	open
chr1	2300000	2399999	-0.516778571265818	open
chr1	2400000	2499999	-0.49326541511642	open
chr1	2500000	2599999	-0.475314071437845	open
chr1	2600000	2699999	-0.312277505665013	open
chr1	2700000	2799999	-0.101069244686037	open
chr1	2800000	2899999	-0.0296472975270226	open
chr1	2900000	2999999	0.0322607571829339	closed
chr1	3000000	3099999	-0.0446792217595364	open
chr1	3100000	3199999	-0.18438170498875	open
chr1	3200000	3299999	-0.222871814428279	open
chr1	3300000	3399999	-0.235421969494411	open
chr1	3400000	3499999	-0.156141595785399	open
chr1	3500000	3599999	-0.0893582568982716	open
chr1	3600000	3699999	-0.0411695248018867	open
chr1	3700000	3799999	-0.00467387839190864	open
chr1	3800000	3899999	0.0628656170677621	closed
chr1	4000000	4099999	0.230923996028377	closed
chr1	4100000	4199999	0.445899560299144	closed
chr1	4200000	4299999	0.690098251787794	closed
chr1	4300000	4399999	0.887966636379396	closed
chr1	4400000	4499999	1.07451124993692	closed
chr1	4500000	4599999	1.2328205111048	closed
chr1	4600000	4699999	1.41753456060711	closed
chr1	4700000	4799999	1.58626864844215	closed
chr1	4800000	4899999	1.65312894345513	closed
chr1	4900000	4999999	1.66051217658915	closed
chr1	5000000	5099999	1.51751075109764	closed
chr1	5100000	5199999	1.29818470142285	closed
